timeindex,A,B,C,D,E,F,G
2015-06-25T06:00:00Z,-0.03,-0.02,-0.05,-0.03,-0.03,-0.03,-0.59
2015-06-25T07:00:00Z,-0.29,-0.27,-0.37,-0.29,-0.29,-0.29,-0.85
2015-06-25T08:00:00Z,-0.27,-0.25,-0.34,-0.27,-0.27,-0.27,-0.83
2015-06-25T09:00:00Z,-0.15,-0.14,-0.20,-0.15,-0.15,-0.15,-0.68
2015-06-25T10:00:00Z,-0.30,-0.29,-0.35,-0.30,-0.32,-0.32,-0.85
2015-06-25T11:00:00Z,-1.88,-1.87,-2.77,-1.46,-1.90,-1.66,-2.42
2015-06-25T12:00:00Z,-1.84,-1.84,-2.74,-1.46,-1.88,-1.66,-2.38
2015-06-25T13:00:00Z,-1.24,-1.24,-1.85,-1.24,-1.29,-1.29,-1.79
2015-06-25T14:00:00Z,-1.66,-1.66,-2.45,-1.46,-1.73,-1.66,-2.24
2015-06-25T15:00:00Z,-1.48,-1.48,-2.19,-1.46,-1.57,-1.57,-2.03
2015-06-25T16:00:00Z,-0.90,-0.90,-1.36,-0.90,-1.00,-1.00,-1.49
2015-06-25T17:00:00Z,-0.24,-0.24,-0.39,-0.24,-0.32,-0.32,-0.77
2015-06-25T18:00:00Z,-0.05,-0.05,-0.15,-0.05,-0.16,-0.16,-0.58
2015-06-25T19:00:00Z,0.17,0.15,0.02,0.00,0.11,0.00,-0.39
2015-06-25T20:00:00Z,0.20,0.17,0.05,0.00,0.19,0.00,-0.36
2015-06-25T21:00:00Z,0.15,0.12,0.03,0.00,0.14,0.00,-0.41
2015-06-25T22:00:00Z,0.12,0.10,0.03,0.00,0.12,0.00,-0.46
2015-06-25T23:00:00Z,0.07,0.06,0.02,0.00,0.07,0.07,-0.49
2015-06-26T00:00:00Z,0.05,0.04,0.02,0.00,0.05,0.05,-0.52
2015-06-26T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.49
2015-06-26T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.53
2015-06-26T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.53
2015-06-26T04:00:00Z,-0.06,-0.01,-0.03,-0.06,-0.06,-0.06,-0.62
2015-06-26T05:00:00Z,-0.37,-0.31,-0.34,-0.37,-0.37,-0.37,-0.93
2015-06-26T06:00:00Z,-0.28,-0.26,-0.29,-0.28,-0.28,-0.28,-0.87
2015-06-26T07:00:00Z,-0.19,-0.18,-0.28,-0.19,-0.19,-0.19,-0.77
2015-06-26T08:00:00Z,-1.06,-1.04,-1.26,-0.96,-1.06,-1.06,-1.64
2015-06-26T09:00:00Z,-1.19,-1.18,-1.78,-0.96,-1.19,-1.13,-1.77
2015-06-26T10:00:00Z,-0.70,-0.70,-1.05,-0.70,-0.70,-0.70,-1.28
2015-06-26T11:00:00Z,-1.01,-1.01,-1.50,-0.96,-1.02,-1.02,-1.59
2015-06-26T12:00:00Z,-1.72,-1.72,-2.55,-0.96,-1.73,-1.17,-2.30
2015-06-26T13:00:00Z,-0.84,-0.84,-1.26,-0.84,-0.86,-0.86,-1.44
2015-06-26T14:00:00Z,-0.41,-0.41,-0.63,-0.41,-0.44,-0.44,-1.01
2015-06-26T15:00:00Z,-0.83,-0.83,-1.25,-0.83,-0.86,-0.86,-1.43
2015-06-26T16:00:00Z,-0.26,-0.26,-0.42,-0.26,-0.28,-0.28,-0.83
2015-06-26T17:00:00Z,-0.17,-0.17,-0.30,-0.17,-0.18,-0.18,-0.75
2015-06-26T18:00:00Z,0.04,0.03,-0.06,0.00,0.03,0.00,-0.54
2015-06-26T19:00:00Z,0.23,0.20,0.05,0.00,0.23,0.00,-0.34
2015-06-26T20:00:00Z,0.21,0.18,0.05,0.00,0.21,0.00,-0.36
2015-06-26T21:00:00Z,0.15,0.13,0.03,0.00,0.15,0.15,-0.42
2015-06-26T22:00:00Z,0.10,0.08,0.03,0.00,0.10,0.10,-0.48
2015-06-26T23:00:00Z,0.06,0.05,0.02,0.00,0.05,0.05,-0.52
2015-06-27T00:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.53
2015-06-27T01:00:00Z,0.04,0.03,0.02,0.00,0.03,0.03,-0.53
2015-06-27T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.53
2015-06-27T03:00:00Z,0.03,0.03,0.02,0.00,0.02,0.02,-0.55
2015-06-27T04:00:00Z,-0.05,-0.01,-0.02,-0.05,-0.06,-0.06,-0.62
2015-06-27T05:00:00Z,-0.10,-0.08,-0.10,-0.10,-0.11,-0.11,-0.67
2015-06-27T06:00:00Z,-0.22,-0.20,-0.23,-0.22,-0.22,-0.22,-0.82
2015-06-27T07:00:00Z,-0.23,-0.22,-0.33,-0.23,-0.24,-0.24,-0.81
2015-06-27T08:00:00Z,-0.43,-0.42,-0.51,-0.43,-0.46,-0.46,-1.03
2015-06-27T09:00:00Z,-0.82,-0.80,-1.22,-0.61,-0.82,-0.82,-1.40
2015-06-27T10:00:00Z,-0.67,-0.67,-1.07,-0.61,-0.67,-0.67,-1.24
2015-06-27T11:00:00Z,-0.74,-0.74,-1.17,-0.61,-0.79,-0.79,-1.32
2015-06-27T12:00:00Z,-0.60,-0.59,-1.00,-0.60,-0.84,-0.84,-1.18
2015-06-27T13:00:00Z,-0.62,-0.62,-0.98,-0.61,-0.98,-0.94,-1.21
2015-06-27T14:00:00Z,-0.25,-0.25,-0.44,-0.25,-0.62,-0.62,-0.83
2015-06-27T15:00:00Z,-0.05,-0.05,-0.17,-0.05,-0.47,-0.47,-0.62
2015-06-27T16:00:00Z,-0.10,-0.10,-0.19,-0.10,-0.55,-0.55,-0.68
2015-06-27T17:00:00Z,-0.36,-0.36,-0.58,-0.36,-0.92,-0.92,-0.92
2015-06-27T18:00:00Z,-0.02,-0.02,-0.11,-0.02,-0.58,-0.58,-0.58
2015-06-27T19:00:00Z,0.16,0.15,0.03,0.00,-0.22,-0.22,-0.41
2015-06-27T20:00:00Z,0.15,0.13,0.04,0.00,-0.23,-0.23,-0.43
2015-06-27T21:00:00Z,0.11,0.10,0.03,0.00,-0.03,-0.03,-0.45
2015-06-27T22:00:00Z,0.10,0.09,0.03,0.00,0.04,0.00,-0.47
2015-06-27T23:00:00Z,0.06,0.05,0.02,0.00,0.01,0.00,-0.51
2015-06-28T00:00:00Z,0.04,0.04,0.02,0.00,-0.01,0.00,-0.52
2015-06-28T01:00:00Z,0.03,0.03,0.02,0.00,0.02,0.00,-0.53
2015-06-28T02:00:00Z,0.03,0.03,0.02,0.00,0.02,0.00,-0.53
2015-06-28T03:00:00Z,0.03,0.03,0.02,0.00,0.01,0.00,-0.54
2015-06-28T04:00:00Z,-0.04,0.00,-0.02,-0.04,-0.04,-0.04,-0.62
2015-06-28T05:00:00Z,-0.12,-0.09,-0.12,-0.12,-0.12,-0.12,-0.70
2015-06-28T06:00:00Z,-0.59,-0.55,-0.58,-0.59,-0.65,-0.65,-1.18
2015-06-28T07:00:00Z,-1.10,-1.08,-1.52,-1.10,-1.22,-1.22,-1.66
2015-06-28T08:00:00Z,-1.56,-1.55,-2.34,-1.56,-1.71,-1.71,-2.14
2015-06-28T09:00:00Z,-1.74,-1.74,-2.63,-1.60,-1.86,-1.86,-2.33
2015-06-28T10:00:00Z,-1.86,-1.86,-2.79,-1.60,-2.01,-2.00,-2.43
2015-06-28T11:00:00Z,-1.89,-1.89,-2.82,-1.60,-2.06,-2.00,-2.46
2015-06-28T12:00:00Z,-1.68,-1.68,-2.57,-1.60,-1.84,-1.84,-2.27
2015-06-28T13:00:00Z,-1.63,-1.63,-2.45,-1.60,-1.78,-1.78,-2.22
2015-06-28T14:00:00Z,-0.41,-0.41,-0.66,-0.41,-0.58,-0.58,-0.97
2015-06-28T15:00:00Z,-0.11,-0.11,-0.23,-0.11,-0.26,-0.26,-0.70
2015-06-28T16:00:00Z,-0.02,-0.02,-0.08,-0.02,-0.05,-0.05,-0.59
2015-06-28T17:00:00Z,0.06,0.06,0.00,0.00,-0.08,-0.06,-0.49
2015-06-28T18:00:00Z,0.05,0.05,0.01,0.00,-0.03,-0.03,-0.49
2015-06-28T19:00:00Z,0.15,0.13,0.05,0.00,0.14,0.00,-0.39
2015-06-28T20:00:00Z,0.14,0.12,0.05,0.00,0.14,0.00,-0.42
2015-06-28T21:00:00Z,0.12,0.10,0.03,0.00,0.12,0.00,-0.44
2015-06-28T22:00:00Z,0.10,0.09,0.03,0.00,0.09,0.00,-0.46
2015-06-28T23:00:00Z,0.06,0.05,0.02,0.00,0.05,0.00,-0.50
2015-06-29T00:00:00Z,0.04,0.04,0.02,0.00,0.02,0.02,-0.50
2015-06-29T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.53
2015-06-29T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.50
2015-06-29T03:00:00Z,0.03,0.03,0.02,0.00,0.00,0.00,-0.53
2015-06-29T04:00:00Z,-0.07,-0.03,-0.05,-0.07,-0.08,-0.08,-0.63
2015-06-29T05:00:00Z,-0.14,-0.12,-0.14,-0.14,-0.15,-0.15,-0.68
2015-06-29T06:00:00Z,-0.44,-0.42,-0.45,-0.44,-0.47,-0.47,-1.00
2015-06-29T07:00:00Z,-1.07,-1.05,-1.50,-1.07,-1.12,-1.12,-1.63
2015-06-29T08:00:00Z,-1.36,-1.36,-2.05,-1.36,-1.41,-1.41,-1.88
2015-06-29T09:00:00Z,-1.67,-1.67,-2.48,-1.66,-1.76,-1.76,-2.23
2015-06-29T10:00:00Z,-1.54,-1.54,-2.29,-1.54,-1.64,-1.64,-2.12
2015-06-29T11:00:00Z,-1.95,-1.95,-2.89,-1.66,-2.10,-1.94,-2.53
2015-06-29T12:00:00Z,-1.92,-1.92,-2.85,-1.66,-2.06,-1.94,-2.50
2015-06-29T13:00:00Z,-1.89,-1.89,-2.79,-1.66,-2.13,-1.94,-2.47
2015-06-29T14:00:00Z,-1.79,-1.79,-2.65,-1.66,-2.06,-1.94,-2.37
2015-06-29T15:00:00Z,-1.37,-1.37,-2.03,-1.37,-1.59,-1.59,-1.95
2015-06-29T16:00:00Z,-0.70,-0.70,-1.04,-0.70,-0.90,-0.90,-1.27
2015-06-29T17:00:00Z,-0.34,-0.34,-0.53,-0.34,-0.46,-0.46,-0.87
2015-06-29T18:00:00Z,-0.09,-0.09,-0.19,-0.09,-0.24,-0.24,-0.64
2015-06-29T19:00:00Z,0.14,0.13,0.02,0.00,0.05,0.00,-0.40
2015-06-29T20:00:00Z,0.16,0.14,0.05,0.00,0.11,0.00,-0.41
2015-06-29T21:00:00Z,0.13,0.11,0.03,0.00,0.12,0.00,-0.39
2015-06-29T22:00:00Z,0.10,0.09,0.03,0.00,0.09,0.00,-0.44
2015-06-29T23:00:00Z,0.06,0.05,0.02,0.00,0.06,0.00,-0.47
2015-06-30T00:00:00Z,0.04,0.04,0.02,0.00,0.04,0.00,-0.51
2015-06-30T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.50
2015-06-30T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.50
2015-06-30T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.51
2015-06-30T04:00:00Z,-0.04,0.00,-0.02,-0.04,-0.04,-0.04,-0.56
2015-06-30T05:00:00Z,-0.13,-0.10,-0.13,-0.13,-0.13,-0.13,-0.66
2015-06-30T06:00:00Z,-0.51,-0.48,-0.51,-0.51,-0.52,-0.52,-1.06
2015-06-30T07:00:00Z,-1.02,-0.99,-1.30,-1.02,-1.04,-1.04,-1.54
2015-06-30T08:00:00Z,-1.53,-1.53,-2.30,-1.53,-1.57,-1.57,-2.10
2015-06-30T09:00:00Z,-1.81,-1.81,-2.69,-1.72,-1.86,-1.86,-2.33
2015-06-30T10:00:00Z,-1.92,-1.91,-2.83,-1.72,-1.96,-1.87,-2.44
2015-06-30T11:00:00Z,-1.97,-1.97,-2.92,-1.72,-2.06,-1.87,-2.50
2015-06-30T12:00:00Z,-1.91,-1.91,-2.84,-1.72,-2.00,-1.87,-2.44
2015-06-30T13:00:00Z,-1.83,-1.83,-2.70,-1.72,-1.93,-1.87,-2.37
2015-06-30T14:00:00Z,-1.83,-1.83,-2.69,-1.72,-1.94,-1.87,-2.38
2015-06-30T15:00:00Z,-1.48,-1.48,-2.19,-1.48,-1.58,-1.58,-2.02
2015-06-30T16:00:00Z,-0.96,-0.96,-1.43,-0.96,-1.03,-1.03,-1.50
2015-06-30T17:00:00Z,-0.34,-0.34,-0.53,-0.34,-0.39,-0.39,-0.89
2015-06-30T18:00:00Z,0.03,0.03,-0.05,0.00,-0.01,-0.01,-0.50
2015-06-30T19:00:00Z,0.18,0.17,0.03,0.00,0.14,0.00,-0.35
2015-06-30T20:00:00Z,0.23,0.19,0.05,0.00,0.20,0.00,-0.31
2015-06-30T21:00:00Z,0.16,0.13,0.03,0.00,0.16,0.00,-0.36
2015-06-30T22:00:00Z,0.12,0.10,0.03,0.00,0.12,0.12,-0.43
2015-06-30T23:00:00Z,0.06,0.05,0.02,0.00,0.06,0.06,-0.46
2015-07-01T00:00:00Z,0.04,0.04,0.02,0.00,0.04,0.04,-0.50
2015-07-01T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.48
2015-07-01T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.50
2015-07-01T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.53
2015-07-01T04:00:00Z,-0.03,0.00,-0.01,-0.03,-0.03,-0.03,-0.59
2015-07-01T05:00:00Z,-0.09,-0.07,-0.09,-0.09,-0.10,-0.10,-0.65
2015-07-01T06:00:00Z,-0.57,-0.52,-0.56,-0.57,-0.58,-0.58,-1.14
2015-07-01T07:00:00Z,-1.06,-1.03,-1.14,-1.06,-1.12,-1.12,-1.62
2015-07-01T08:00:00Z,-1.56,-1.55,-2.32,-1.56,-1.77,-1.77,-2.07
2015-07-01T09:00:00Z,-1.82,-1.82,-2.70,-1.67,-2.02,-2.02,-2.35
2015-07-01T10:00:00Z,-1.95,-1.95,-2.87,-1.67,-2.16,-2.16,-2.50
2015-07-01T11:00:00Z,-1.94,-1.94,-2.86,-1.67,-2.16,-2.16,-2.47
2015-07-01T12:00:00Z,-1.91,-1.91,-2.82,-1.67,-2.17,-2.17,-2.45
2015-07-01T13:00:00Z,-1.89,-1.89,-2.79,-1.67,-2.14,-2.14,-2.44
2015-07-01T14:00:00Z,-1.76,-1.76,-2.61,-1.67,-2.19,-2.19,-2.33
2015-07-01T15:00:00Z,-1.46,-1.46,-2.16,-1.46,-1.82,-1.82,-2.00
2015-07-01T16:00:00Z,-0.94,-0.94,-1.40,-0.94,-1.36,-1.36,-1.47
2015-07-01T17:00:00Z,-0.30,-0.30,-0.50,-0.30,-0.67,-0.67,-0.86
2015-07-01T18:00:00Z,0.05,0.04,-0.04,0.00,-0.33,-0.33,-0.51
2015-07-01T19:00:00Z,0.20,0.18,0.03,0.00,-0.18,-0.18,-0.35
2015-07-01T20:00:00Z,0.21,0.18,0.05,0.00,-0.04,-0.04,-0.32
2015-07-01T21:00:00Z,0.15,0.13,0.03,0.00,-0.02,-0.02,-0.39
2015-07-01T22:00:00Z,0.12,0.10,0.03,0.00,-0.09,-0.09,-0.45
2015-07-01T23:00:00Z,0.07,0.06,0.02,0.00,-0.14,-0.14,-0.47
2015-07-02T00:00:00Z,0.04,0.04,0.02,0.00,-0.25,-0.25,-0.51
2015-07-02T01:00:00Z,0.04,0.03,0.02,0.00,-0.16,-0.16,-0.50
2015-07-02T02:00:00Z,0.03,0.03,0.02,0.00,-0.14,-0.14,-0.51
2015-07-02T03:00:00Z,0.03,0.03,0.02,0.00,-0.12,-0.12,-0.53
2015-07-02T04:00:00Z,-0.03,0.00,-0.01,-0.03,-0.14,-0.14,-0.57
2015-07-02T05:00:00Z,-0.11,-0.08,-0.10,-0.11,-0.26,-0.26,-0.65
2015-07-02T06:00:00Z,-0.56,-0.52,-0.55,-0.56,-0.82,-0.82,-1.13
2015-07-02T07:00:00Z,-1.05,-1.01,-1.12,-1.05,-1.29,-1.29,-1.59
2015-07-02T08:00:00Z,-1.54,-1.53,-2.30,-1.54,-1.87,-1.87,-2.08
2015-07-02T09:00:00Z,-1.79,-1.79,-2.65,-1.62,-2.24,-2.24,-2.34
2015-07-02T10:00:00Z,-1.91,-1.91,-2.82,-1.62,-2.47,-2.36,-2.47
2015-07-02T11:00:00Z,-1.93,-1.92,-2.84,-1.62,-2.61,-2.36,-2.49
2015-07-02T12:00:00Z,-1.87,-1.87,-2.77,-1.62,-2.53,-2.36,-2.43
2015-07-02T13:00:00Z,-1.83,-1.83,-2.71,-1.62,-2.46,-2.36,-2.39
2015-07-02T14:00:00Z,-1.71,-1.71,-2.52,-1.62,-2.42,-2.36,-2.29
2015-07-02T15:00:00Z,-1.40,-1.40,-2.08,-1.40,-2.24,-2.24,-1.97
2015-07-02T16:00:00Z,-0.90,-0.90,-1.35,-0.90,-1.55,-1.55,-1.46
2015-07-02T17:00:00Z,-0.29,-0.29,-0.49,-0.29,-1.06,-1.06,-0.83
2015-07-02T18:00:00Z,0.06,0.06,-0.05,0.00,-0.52,-0.52,-0.47
2015-07-02T19:00:00Z,0.21,0.19,0.03,0.00,-0.30,-0.30,-0.34
2015-07-02T20:00:00Z,0.21,0.18,0.05,0.00,-0.14,-0.14,-0.33
2015-07-02T21:00:00Z,0.15,0.12,0.03,0.00,-0.09,-0.09,-0.40
2015-07-02T22:00:00Z,0.11,0.09,0.03,0.00,-0.22,-0.22,-0.44
2015-07-02T23:00:00Z,0.06,0.05,0.02,0.00,-0.18,-0.18,-0.49
2015-07-03T00:00:00Z,0.04,0.04,0.02,0.00,-0.01,-0.01,-0.52
2015-07-03T01:00:00Z,0.03,0.03,0.02,0.00,0.00,0.00,-0.53
2015-07-03T02:00:00Z,0.03,0.03,0.02,0.00,0.02,0.00,-0.53
2015-07-03T03:00:00Z,0.00,0.02,0.01,0.00,-0.03,-0.03,-0.57
2015-07-03T04:00:00Z,-0.01,0.01,-0.01,0.00,-0.01,-0.01,-0.58
2015-07-03T05:00:00Z,-0.03,-0.02,-0.04,-0.03,-0.04,-0.04,-0.60
2015-07-03T06:00:00Z,-0.15,-0.12,-0.15,-0.15,-0.32,-0.32,-0.71
2015-07-03T07:00:00Z,-0.72,-0.68,-0.77,-0.72,-0.73,-0.73,-1.28
2015-07-03T08:00:00Z,-1.50,-1.47,-1.99,-1.45,-1.50,-1.50,-2.07
2015-07-03T09:00:00Z,-1.52,-1.51,-2.26,-1.45,-1.52,-1.52,-2.08
2015-07-03T10:00:00Z,-1.55,-1.54,-2.29,-1.45,-1.75,-1.75,-2.13
2015-07-03T11:00:00Z,-1.84,-1.84,-2.71,-1.45,-1.99,-1.97,-2.43
2015-07-03T12:00:00Z,-1.64,-1.64,-2.45,-1.45,-1.78,-1.78,-2.22
2015-07-03T13:00:00Z,-1.47,-1.47,-2.18,-1.45,-1.57,-1.57,-2.05
2015-07-03T14:00:00Z,-1.62,-1.62,-2.38,-1.45,-1.71,-1.71,-2.21
2015-07-03T15:00:00Z,-1.39,-1.39,-2.06,-1.39,-1.44,-1.44,-1.97
2015-07-03T16:00:00Z,-0.89,-0.89,-1.32,-0.89,-0.91,-0.91,-1.47
2015-07-03T17:00:00Z,-0.33,-0.33,-0.54,-0.33,-0.38,-0.38,-0.90
2015-07-03T18:00:00Z,0.01,0.00,-0.10,0.00,-0.06,-0.06,-0.55
2015-07-03T19:00:00Z,0.19,0.17,0.02,0.00,0.17,0.00,-0.37
2015-07-03T20:00:00Z,0.22,0.19,0.05,0.00,0.22,0.00,-0.34
2015-07-03T21:00:00Z,0.15,0.13,0.03,0.00,0.15,0.00,-0.41
2015-07-03T22:00:00Z,0.12,0.10,0.03,0.00,0.12,0.12,-0.47
2015-07-03T23:00:00Z,0.06,0.05,0.02,0.00,0.06,0.06,-0.51
2015-07-04T00:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.55
2015-07-04T01:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.55
2015-07-04T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.55
2015-07-04T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.56
2015-07-04T04:00:00Z,-0.05,0.00,-0.02,-0.05,-0.05,-0.05,-0.64
2015-07-04T05:00:00Z,-0.22,-0.19,-0.21,-0.22,-0.23,-0.23,-0.83
2015-07-04T06:00:00Z,-0.62,-0.58,-0.62,-0.62,-0.63,-0.63,-1.17
2015-07-04T07:00:00Z,-0.83,-0.81,-0.89,-0.83,-0.87,-0.87,-1.38
2015-07-04T08:00:00Z,-0.74,-0.74,-1.15,-0.74,-0.86,-0.86,-1.36
2015-07-04T09:00:00Z,-1.41,-1.41,-2.16,-1.25,-1.65,-1.65,-2.04
2015-07-04T10:00:00Z,-1.62,-1.62,-2.46,-1.25,-1.81,-1.68,-2.25
2015-07-04T11:00:00Z,-1.57,-1.57,-2.38,-1.25,-1.81,-1.68,-2.20
2015-07-04T12:00:00Z,-1.36,-1.36,-2.12,-1.25,-1.63,-1.63,-1.99
2015-07-04T13:00:00Z,-1.11,-1.11,-1.69,-1.11,-1.39,-1.39,-1.75
2015-07-04T14:00:00Z,-1.61,-1.61,-2.41,-1.25,-2.05,-1.68,-2.25
2015-07-04T15:00:00Z,-1.31,-1.31,-1.96,-1.25,-1.61,-1.61,-1.95
2015-07-04T16:00:00Z,-0.01,-0.01,-0.09,-0.01,-0.26,-0.26,-0.63
2015-07-04T17:00:00Z,-0.35,-0.35,-0.56,-0.35,-0.51,-0.51,-0.98
2015-07-04T18:00:00Z,-0.30,-0.30,-0.50,-0.30,-0.35,-0.35,-0.91
2015-07-04T19:00:00Z,0.12,0.11,-0.01,0.00,0.10,0.00,-0.50
2015-07-04T20:00:00Z,0.17,0.14,0.04,0.00,0.16,0.00,-0.45
2015-07-04T21:00:00Z,0.13,0.11,0.03,0.00,0.13,0.00,-0.50
2015-07-04T22:00:00Z,0.11,0.09,0.03,0.00,0.11,0.00,-0.52
2015-07-04T23:00:00Z,0.06,0.05,0.02,0.00,0.05,0.00,-0.57
2015-07-05T00:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.57
2015-07-05T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.58
2015-07-05T02:00:00Z,0.03,0.03,0.02,0.00,0.00,0.00,-0.58
2015-07-05T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.58
2015-07-05T04:00:00Z,-0.06,-0.01,-0.03,-0.06,-0.06,-0.06,-0.69
2015-07-05T05:00:00Z,-0.24,-0.21,-0.24,-0.24,-0.24,-0.24,-0.87
2015-07-05T06:00:00Z,-0.32,-0.30,-0.34,-0.32,-0.34,-0.34,-0.95
2015-07-05T07:00:00Z,-0.97,-0.95,-1.30,-0.97,-1.03,-1.03,-1.61
2015-07-05T08:00:00Z,-1.42,-1.42,-2.14,-1.23,-1.47,-1.35,-2.07
2015-07-05T09:00:00Z,-1.64,-1.64,-2.49,-1.23,-1.65,-1.35,-2.25
2015-07-05T10:00:00Z,-1.43,-1.43,-2.18,-1.23,-1.45,-1.35,-2.04
2015-07-05T11:00:00Z,-0.13,-0.13,-0.27,-0.13,-0.15,-0.15,-0.72
2015-07-05T12:00:00Z,-0.62,-0.62,-1.00,-0.62,-0.62,-0.62,-1.22
2015-07-05T13:00:00Z,-1.73,-1.73,-2.58,-1.23,-1.73,-1.35,-2.35
2015-07-05T14:00:00Z,-0.82,-0.82,-1.25,-0.82,-0.82,-0.82,-1.44
2015-07-05T15:00:00Z,-0.66,-0.66,-1.02,-0.66,-0.66,-0.66,-1.28
2015-07-05T16:00:00Z,0.07,0.07,0.00,0.00,0.03,0.00,-0.57
2015-07-05T17:00:00Z,0.06,0.05,0.00,0.00,0.01,0.00,-0.55
2015-07-05T18:00:00Z,0.08,0.07,0.03,0.00,0.04,0.00,-0.51
2015-07-05T19:00:00Z,0.15,0.13,0.05,0.00,0.10,0.00,-0.42
2015-07-05T20:00:00Z,0.15,0.13,0.05,0.00,0.08,0.00,-0.46
2015-07-05T21:00:00Z,0.11,0.09,0.03,0.00,0.08,0.00,-0.50
2015-07-05T22:00:00Z,0.11,0.09,0.03,0.00,-0.11,-0.11,-0.48
2015-07-05T23:00:00Z,0.07,0.06,0.02,0.00,-0.29,-0.29,-0.53
2015-07-06T00:00:00Z,0.04,0.04,0.02,0.00,-0.52,-0.52,-0.56
2015-07-06T01:00:00Z,0.04,0.03,0.02,0.00,-0.22,-0.22,-0.55
2015-07-06T02:00:00Z,0.03,0.03,0.02,0.00,-0.30,-0.30,-0.56
2015-07-06T03:00:00Z,0.03,0.03,0.02,0.00,-0.28,-0.28,-0.56
2015-07-06T04:00:00Z,-0.03,0.01,-0.01,-0.03,-0.49,-0.49,-0.62
2015-07-06T05:00:00Z,-0.20,-0.17,-0.20,-0.20,-0.65,-0.65,-0.79
2015-07-06T06:00:00Z,-0.55,-0.52,-0.55,-0.55,-1.14,-1.14,-1.14
2015-07-06T07:00:00Z,-0.93,-0.91,-1.36,-0.93,-1.62,-1.62,-1.52
2015-07-06T08:00:00Z,-1.29,-1.28,-1.94,-0.93,-2.00,-1.97,-1.87
2015-07-06T09:00:00Z,-1.66,-1.65,-2.46,-0.93,-2.41,-1.97,-2.25
2015-07-06T10:00:00Z,-0.75,-0.75,-1.14,-0.75,-1.54,-1.54,-1.36
2015-07-06T11:00:00Z,-0.62,-0.62,-0.95,-0.62,-1.38,-1.38,-1.22
2015-07-06T12:00:00Z,-0.49,-0.49,-0.77,-0.49,-1.32,-1.32,-1.10
2015-07-06T13:00:00Z,-0.86,-0.86,-1.30,-0.86,-1.65,-1.65,-1.47
2015-07-06T14:00:00Z,-0.79,-0.79,-1.19,-0.79,-1.61,-1.61,-1.38
2015-07-06T15:00:00Z,-0.61,-0.61,-0.93,-0.61,-1.37,-1.37,-1.21
2015-07-06T16:00:00Z,-0.37,-0.37,-0.57,-0.37,-0.93,-0.93,-0.98
2015-07-06T17:00:00Z,-0.13,-0.13,-0.22,-0.13,-0.66,-0.66,-0.72
2015-07-06T18:00:00Z,0.02,0.02,-0.05,0.00,-0.24,-0.24,-0.58
2015-07-06T19:00:00Z,0.19,0.17,0.04,0.00,0.07,0.00,-0.42
2015-07-06T20:00:00Z,0.18,0.15,0.05,0.00,0.10,0.00,-0.42
2015-07-06T21:00:00Z,0.14,0.12,0.03,0.00,0.08,0.00,-0.47
2015-07-06T22:00:00Z,0.11,0.10,0.03,0.00,0.08,0.00,-0.51
2015-07-06T23:00:00Z,0.06,0.06,0.02,0.00,0.05,0.00,-0.55
2015-07-07T00:00:00Z,0.04,0.04,0.02,0.00,0.03,0.00,-0.59
2015-07-07T01:00:00Z,0.03,0.03,0.02,0.00,0.02,0.00,-0.57
2015-07-07T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.57
2015-07-07T03:00:00Z,0.03,0.03,0.02,0.00,0.02,0.00,-0.59
2015-07-07T04:00:00Z,-0.03,0.01,-0.01,-0.03,-0.04,-0.04,-0.65
2015-07-07T05:00:00Z,-0.09,-0.07,-0.10,-0.09,-0.11,-0.11,-0.71
2015-07-07T06:00:00Z,-0.46,-0.42,-0.46,-0.46,-0.50,-0.50,-1.07
2015-07-07T07:00:00Z,-0.86,-0.83,-0.94,-0.86,-1.02,-1.02,-1.49
2015-07-07T08:00:00Z,-1.27,-1.26,-1.91,-1.15,-1.47,-1.47,-1.91
2015-07-07T09:00:00Z,-1.47,-1.47,-2.19,-1.15,-1.73,-1.61,-2.12
